rank,zdock_score,dockq
929,940.206,0.027
930,940.196,0.025
931,940.152,0.035
932,939.915,0.025
933,939.745,0.042
934,939.638,0.037
935,939.463,0.031
936,939.237,0.023
937,939.237,0.023
938,939.059,0.034
939,938.964,0.073
940,938.953,0.024
941,938.866,0.068
942,938.738,0.032
943,938.711,0.024
944,938.682,0.026
945,938.623,0.03
946,938.523,0.048
947,938.488,0.024
948,938.311,0.02
949,938.212,0.035
950,937.895,0.04
951,937.839,0.028
952,937.547,0.029
953,937.489,0.031
954,937.399,0.051
955,937.288,0.027
956,937.218,0.063
957,937.116,0.047
958,937.017,0.051
959,936.935,0.028
960,936.894,0.039
961,936.644,0.025
962,936.162,0.035
963,935.696,0.022
964,935.641,0.02
965,935.611,0.032
966,935.609,0.03
967,935.574,0.048
968,935.557,0.017
969,935.126,0.029
970,934.925,0.031
971,934.821,0.022
972,934.477,0.027
973,934.334,0.02
974,934.299,0.042
975,933.993,0.052
976,933.868,0.113
977,933.866,0.03
978,933.792,0.023
979,933.373,0.041
980,933.07,0.048
981,932.523,0.024
982,932.447,0.029
983,932.39,0.026
984,932.324,0.029
985,932.25,0.023
986,931.99,0.041
987,931.917,0.021
988,931.846,0.029
989,931.793,0.042
990,931.582,0.059
991,931.563,0.036
992,931.333,0.036
993,931.029,0.028
994,930.907,0.021
995,930.656,0.035
996,930.442,0.034
997,930.116,0.024
998,930.102,0.019
999,929.93,0.027
1000,929.737,0.019
