rank,zdock_score,dockq
563,523.75,0.053
564,523.691,0.061
565,523.607,0.038
566,523.529,0.033
567,522.958,0.048
568,522.872,0.046
569,522.85,0.036
570,522.771,0.045
571,522.665,0.036
572,522.509,0.052
573,522.486,0.031
574,521.829,0.111
575,521.779,0.062
576,521.465,0.03
577,521.237,0.048
578,520.905,0.045
579,520.866,0.046
580,520.452,0.06
581,520.274,0.048
582,520.177,0.057
583,520.048,0.05
584,519.932,0.069
585,519.894,0.024
586,519.356,0.049
587,519.254,0.041
588,519.077,0.044
589,518.928,0.061
590,518.875,0.058
591,518.744,0.072
592,518.454,0.033
593,518.265,0.049
594,518.2,0.049
595,517.697,0.038
596,517.538,0.048
597,517.37,0.06
598,517.214,0.048
599,517.194,0.054
600,517.146,0.04
601,516.935,0.08
602,516.867,0.049
603,516.598,0.06
604,516.469,0.049
605,516.354,0.058
606,516.328,0.051
607,516.266,0.067
608,516.164,0.04
609,516.085,0.041
610,515.822,0.048
611,515.804,0.038
612,515.62,0.111
613,515.294,0.069
614,515.157,0.038
615,514.796,0.069
616,514.667,0.044
617,514.555,0.03
618,514.396,0.041
619,514.378,0.079
620,514.356,0.04
621,513.608,0.022
622,513.339,0.063
623,513.272,0.062
624,513.156,0.048
625,513.052,0.042
626,512.982,0.041
627,512.769,0.096
628,512.556,0.043
629,512.553,0.102
630,512.552,0.105
631,512.237,0.037
632,512.23,0.041
633,512.169,0.059
634,512.075,0.26
635,511.998,0.067
636,511.786,0.044
637,511.692,0.091
638,511.37,0.032
639,511.318,0.046
640,511.288,0.026
641,511.252,0.054
642,511.234,0.067
643,510.785,0.036
644,510.519,0.026
645,510.383,0.055
646,510.225,0.032
647,510.215,0.042
648,509.785,0.039
649,509.606,0.07
650,509.52,0.3
651,509.452,0.071
652,509.376,0.064
653,509.318,0.043
654,509.2,0.079
655,509.098,0.073
656,508.985,0.035
657,508.826,0.039
658,508.642,0.038
659,508.535,0.041
660,508.439,0.04
661,508.411,0.04
662,508.318,0.038
663,508.038,0.035
664,508.015,0.042
665,507.957,0.084
666,507.39,0.059
667,507.149,0.121
668,507.027,0.061
669,506.874,0.063
670,506.8,0.04
671,506.759,0.047
672,506.685,0.06
673,506.658,0.04
674,506.487,0.056
675,506.48,0.045
676,506.137,0.046
677,506.123,0.035
678,506.07,0.097
679,506.066,0.047
680,506.061,0.056
681,505.641,0.08
682,505.629,0.06
683,505.607,0.067
684,505.464,0.043
685,505.453,0.035
686,505.443,0.036
687,505.321,0.03
688,505.311,0.05
689,505.065,0.053
690,505.026,0.039
691,504.642,0.05
692,504.417,0.049
693,504.4,0.101
694,504.101,0.047
695,503.619,0.028
696,503.602,0.05
697,503.383,0.031
698,503.153,0.032
699,503.071,0.033
700,502.99,0.071
701,502.981,0.042
702,502.847,0.052
703,502.79,0.055
704,502.367,0.056
705,502.352,0.051
706,502.186,0.043
707,501.838,0.055
708,501.77,0.037
709,501.643,0.046
710,501.512,0.064
711,501.163,0.045
712,501.124,0.039
713,500.935,0.038
714,500.484,0.081
715,500.477,0.064
716,500.391,0.046
717,500.331,0.063
718,500.273,0.049
719,500.06,0.073
720,499.656,0.052
721,499.42,0.035
722,499.361,0.118
723,499.292,0.035
724,499.289,0.061
725,499.208,0.06
726,498.874,0.051
727,498.634,0.031
728,498.545,0.098
729,498.138,0.046
730,497.789,0.03
731,497.781,0.035
732,497.78,0.063
733,497.6,0.075
734,497.537,0.048
735,497.486,0.061
736,497.192,0.037
737,497.184,0.06
738,497.135,0.039
739,497.031,0.023
740,496.833,0.046
741,496.525,0.036
742,496.497,0.054
743,496.308,0.066
744,495.8,0.076
745,495.76,0.031
746,495.698,0.033
747,495.685,0.048
748,495.655,0.073
749,495.585,0.035
750,495.255,0.055
751,494.998,0.037
752,494.717,0.033
753,494.593,0.041
754,494.303,0.058
755,494.245,0.03
756,494.028,0.054
757,493.938,0.047
758,493.785,0.06
759,493.755,0.043
760,493.737,0.041
761,493.668,0.044
762,493.105,0.085
763,492.765,0.039
764,492.734,0.052
765,492.699,0.187
766,492.681,0.051
767,492.674,0.042
768,492.664,0.054
769,492.519,0.042
770,492.492,0.053
771,492.221,0.042
772,492.108,0.046
773,491.724,0.039
774,491.584,0.07
775,491.494,0.037
776,491.421,0.087
777,491.198,0.066
778,491.051,0.04
779,490.651,0.031
780,490.411,0.037
781,490.13,0.072
782,490.111,0.059
783,490.026,0.04
784,489.989,0.058
785,489.947,0.039
786,489.857,0.047
787,489.758,0.059
788,489.674,0.031
789,489.534,0.042
790,489.51,0.151
791,489.314,0.068
792,489.283,0.044
793,489.192,0.089
794,489.161,0.052
795,489.029,0.051
796,488.855,0.043
797,488.817,0.032
798,488.781,0.05
799,488.324,0.024
800,488.315,0.042
801,488.21,0.082
802,488.085,0.19
803,488.039,0.041
804,487.899,0.038
805,487.742,0.053
806,487.578,0.05
807,487.495,0.066
808,487.461,0.031
809,487.33,0.028
810,487.073,0.051
811,487.047,0.036
812,486.803,0.071
813,486.787,0.058
814,486.419,0.046
815,486.261,0.067
816,486.133,0.085
817,486.061,0.044
818,485.993,0.041
819,485.941,0.05
820,485.821,0.111
821,485.727,0.046
822,485.495,0.053
823,485.465,0.039
824,485.165,0.052
825,484.927,0.126
826,484.437,0.044
827,484.055,0.043
828,483.836,0.032
829,483.663,0.033
830,483.616,0.025
831,483.475,0.039
832,483.427,0.06
833,483.412,0.061
834,483.135,0.049
835,482.886,0.038
836,482.682,0.044
837,482.646,0.112
838,482.243,0.056
839,482.17,0.037
840,482.103,0.038
841,481.783,0.029
842,481.717,0.075
843,481.717,0.158
844,481.7,0.074
845,481.671,0.04
846,481.428,0.066
